PLAYER_ID,PLAYER_NAME,TEAM_ID,GP,MIN,PTS,AST,REB,STL,BLK,TOV
1641730,Noah Clowney,1610612751,3,36.181666666666665,17,1,15,0,0,4
1626181,Norman Powell,1610612746,3,59.36666666666667,21,3,3,1,0,5
1628384,OG Anunoby,1610612752,4,89.41166666666666,46,11,7,5,1,5
1630167,Obi Toppin,1610612754,4,78.78333333333333,39,3,23,2,1,3
1630534,Ochai Agbaji,1610612761,5,98.11666666666666,42,5,15,2,3,4
1630846,Olivier Sarr,1610612760,4,54.068333333333335,19,5,17,1,3,3
1641765,Olivier-Maxence Prosper,1610612742,4,63.4,18,1,13,0,0,2
1641760,Omari Moore,1610612749,1,4.933333333333334,0,0,1,0,0,0
1630209,Omer Yurtseven,1610612762,5,63.516666666666666,19,1,24,2,1,2
1641931,Onuralp Bitim,1610612741,3,24.5,17,0,2,0,0,2
1630168,Onyeka Okongwu,1610612737,4,90.46666666666667,55,5,21,0,2,7
1631115,Orlando Robinson,1610612748,5,70.58333333333333,38,6,22,3,3,10
1631131,Oscar Tshiebwe,1610612754,2,11.466666666666667,4,1,2,0,0,0
1629052,Oshae Brissett,1610612738,5,74.76666666666667,21,4,22,0,0,5
203490,Otto Porter Jr.,1610612761,1,10.45,4,2,4,0,1,0
1631172,Ousmane Dieng,1610612760,5,113.65166666666667,44,15,23,1,1,9
200782,P.J. Tucker,1610612746,3,49.45,0,5,12,3,1,2
1629023,P.J. Washington,1610612742,4,101.63333333333334,54,5,22,3,4,10
1631094,Paolo Banchero,1610612753,3,59.666666666666664,23,9,12,5,2,4
1627783,Pascal Siakam,1610612754,4,93.86666666666666,61,12,23,5,2,10
1626192,Pat Connaughton,1610612749,5,106.395,41,12,28,3,1,5
1631116,Patrick Baldwin Jr.,1610612764,2,22.5,2,0,3,0,1,1
201976,Patrick Beverley,1610612749,4,59.05,27,6,8,0,0,6
1630172,Patrick Williams,1610612741,5,119.0,55,6,15,1,2,12
201988,Patty Mills,1610612748,4,36.233333333333334,3,4,3,2,0,3
202331,Paul George,1610612746,3,52.71666666666667,34,7,14,3,0,2
1630194,Paul Reed,1610612755,4,83.72166666666666,39,8,25,4,3,5
1630202,Payton Pritchard,1610612738,5,114.9,78,24,9,7,0,7
1631250,Pete Nance,1610612739,2,16.8,2,0,2,0,1,2
1631212,Peyton Watson,1610612743,5,115.17666666666666,35,7,14,5,3,9
1630173,Precious Achiuwa,1610612752,1,17.416666666666668,9,3,6,2,2,1
1629656,Quentin Grimes,1610612765,4,86.76333333333334,37,9,8,4,0,4
1631245,Quenton Jackson,1610612754,3,26.2,15,4,4,1,0,2
1630181,R.J. Hampton,1610612748,2,39.5,17,8,6,1,0,3
1629628,RJ Barrett,1610612761,3,75.56666666666666,54,7,11,2,0,5
1626154,RJ Hunter,1610612766,3,18.933333333333334,3,0,5,1,0,0
1641712,Rayan Rupert,1610612757,4,58.7,13,4,9,1,0,5
203493,Reggie Bullock Jr.,1610612745,4,42.06666666666667,3,2,5,1,0,1
202704,Reggie Jackson,1610612743,4,66.95,45,5,7,1,1,6
1626158,Richaun Holmes,1610612764,4,35.05,4,1,12,2,2,2
1641741,Ricky Council IV,1610612755,3,24.916666666666668,10,1,5,2,0,0
203496,Robert Covington,1610612755,4,67.53333333333333,22,1,9,5,4,2
201577,Robin Lopez,1610612749,5,85.515,12,6,11,1,6,10
203585,Rodney McGruder,1610612744,1,20.283333333333335,8,0,5,0,0,0
1629641,Romeo Langford,1610612762,1,6.5,4,2,0,0,0,2
1631199,Ron Harper Jr.,1610612761,2,17.783333333333335,8,2,1,0,1,0
1626220,Royce O'Neale,1610612756,4,80.9,34,11,18,3,5,4
200752,Rudy Gay,1610612744,1,8.016666666666667,0,1,3,1,0,1
203497,Rudy Gobert,1610612750,4,83.75,30,3,29,2,4,3
1629060,Rui Hachimura,1610612747,6,122.08333333333333,63,7,24,2,1,7
201566,Russell Westbrook,1610612746,2,32.8,7,10,10,2,0,4
1627853,Ryan Arcidiacono,1610612752,1,15.2,0,1,4,0,0,0
1631157,Ryan Rollins,1610612749,4,58.5,28,7,10,1,2,1
1630240,Saben Lee,1610612756,5,105.27333333333333,57,19,14,3,1,9
1630180,Saddiq Bey,1610612737,3,65.85,43,1,20,4,0,4
1630573,Sam Hauser,1610612738,5,107.75,42,8,19,7,1,2
1630241,Sam Merrill,1610612739,4,32.36666666666667,13,4,6,1,0,4
1630572,Sandro Mamukelashvili,1610612759,5,41.03333333333333,23,3,6,3,0,2
1630583,Santi Aldama,1610612763,5,98.38333333333334,67,9,28,3,2,4
1628426,Sasha Vezenkov,1610612758,5,83.00833333333334,34,3,21,1,1,3
1630703,Scoot Henderson,1610612757,4,113.25,54,23,6,2,0,14
1630567,Scottie Barnes,1610612761,4,88.5,74,12,24,4,7,12
1630590,Scotty Pippen Jr.,1610612763,2,31.433333333333334,9,7,5,3,0,4
203552,Seth Curry,1610612766,3,43.083333333333336,19,2,4,1,1,0
1641754,Seth Lundy,1610612737,5,33.85,21,0,7,1,2,3
1631101,Shaedon Sharpe,1610612757,4,100.96666666666667,56,11,18,4,0,9
1628983,Shai Gilgeous-Alexander,1610612760,2,46.53333333333333,22,8,7,6,2,3
1629003,Shake Milton,1610612752,4,79.46666666666667,32,14,9,1,1,6
1627885,Shaquille Harrison,1610612763,4,48.43333333333333,2,2,11,3,2,1
1630536,Sharife Cooper,1610612739,2,20.661666666666665,7,8,6,0,1,5
1631321,Sidy Cissoko,1610612759,5,45.45,2,4,6,3,2,1
1631323,Simone Fontecchio,1610612765,5,73.18333333333334,28,7,13,2,0,4
1641811,Sir'Jabari Rice,1610612759,2,11.333333333333334,7,3,0,1,0,0
1630219,Skylar Mays,1610612747,4,54.666666666666664,31,15,6,7,0,7
203915,Spencer Dinwiddie,1610612747,4,96.37166666666667,41,19,10,1,1,3
1630649,Stanley Umude,1610612765,4,67.81,37,7,12,1,2,3
201939,Stephen Curry,1610612744,4,85.08333333333333,67,12,13,6,3,10
203500,Steven Adams,1610612745,2,27.133333333333333,9,1,10,1,2,3
1629004,Svi Mykhailiuk,1610612738,3,53.583333333333336,36,4,9,1,0,2
204456,T.J. McConnell,1610612754,4,66.95,34,24,10,2,0,4
201959,Taj Gibson,1610612765,2,15.0,5,1,2,0,1,0
1629659,Talen Horton-Tucker,1610612762,5,107.05,71,22,20,4,1,12
1631106,Tari Eason,1610612745,2,40.62166666666667,19,3,12,5,1,4
1627752,Taurean Prince,1610612747,6,104.41666666666667,56,4,13,8,0,1
1641707,Taylor Hendricks,1610612762,5,59.733333333333334,19,1,13,3,0,5
1629611,Terance Mann,1610612746,4,81.55,26,4,14,3,0,4
1631173,Terquavion Smith,1610612755,3,20.7,14,2,1,2,1,1
1626179,Terry Rozier,1610612748,4,102.5,59,18,16,7,2,6
1630678,Terry Taylor,1610612741,4,50.21666666666667,19,7,19,1,0,5
1641856,Tevian Jones,1610612740,1,4.666666666666667,0,0,0,0,0,1
201152,Thaddeus Young,1610612756,3,41.166666666666664,17,4,11,2,0,3
203648,Thanasis Antetokounmpo,1610612749,5,73.7,34,2,14,2,5,3
1628418,Thomas Bryant,1610612748,5,87.48333333333333,48,4,25,1,1,7
203501,Tim Hardaway Jr.,1610612742,3,61.55,41,4,8,4,0,4
202699,Tobias Harris,1610612755,4,103.98,51,10,27,4,2,7
1628470,Torrey Craig,1610612741,5,103.53333333333333,23,9,17,4,2,2
1641787,Tosan Evbuomwan,1610612765,4,17.803333333333335,3,0,6,0,0,0
1641739,Toumani Camara,1610612757,4,56.65,27,8,11,3,3,3
1629027,Trae Young,1610612737,4,79.33333333333333,66,23,6,6,0,15
1631218,Trayce Jackson-Davis,1610612744,5,79.96,31,3,22,2,5,2
1630200,Tre Jones,1610612759,4,78.93333333333334,33,22,8,7,1,5
1630544,Tre Mann,1610612766,4,63.85166666666667,29,8,13,1,1,6
1630570,Trendon Watford,1610612751,3,49.583333333333336,35,4,14,0,2,7
1630235,Trent Forrest,1610612737,5,74.88333333333334,27,15,9,5,0,6
1630243,Trevelin Queen,1610612753,4,53.583333333333336,37,7,5,5,1,4
1631309,Trevor Hudgins,1610612745,3,21.416666666666668,9,7,1,0,0,0
1631211,Trevor Keels,1610612750,3,37.05,7,5,2,2,0,3
1641998,Trey Jemison III,1610612763,4,60.916666666666664,17,6,27,0,3,6
1626168,Trey Lyles,1610612758,3,51.56666666666667,21,2,6,3,1,0
202684,Tristan Thompson,1610612739,4,40.016666666666666,6,5,13,1,1,3
1628972,Troy Brown Jr.,1610612765,5,89.88333333333334,40,5,17,3,0,3
1629660,Ty Jerome,1610612739,4,69.73333333333333,37,20,12,1,1,4
1631102,TyTy Washington Jr.,1610612749,4,55.06666666666667,25,13,9,4,0,3
1629639,Tyler Herro,1610612748,3,70.9,65,13,9,0,0,4
1630169,Tyrese Haliburton,1610612754,2,51.483333333333334,29,17,7,5,1,4
1631213,Tyrese Martin,1610612750,3,36.266666666666666,14,6,9,2,1,3
1630178,Tyrese Maxey,1610612755,4,103.76666666666667,64,22,9,7,2,6
1626145,Tyus Jones,1610612764,4,91.46666666666667,36,17,16,6,2,5
1628962,Udoka Azubuike,1610612756,4,47.25,11,1,14,0,4,3
1630586,Usman Garuba,1610612744,2,9.33,2,0,3,1,1,0
203995,Vasilije Micić,1610612766,4,74.04,22,24,9,3,0,10
1641705,Victor Wembanyama,1610612759,4,83.41666666666667,77,6,19,4,11,11
1631246,Vince Williams Jr.,1610612763,2,37.71666666666667,18,3,12,1,3,3
1641941,Vincent Valerio-Bodon,1610612747,1,5.016666666666667,0,0,2,0,1,0
1630249,Vít Krejčí,1610612737,1,7.4,4,1,2,0,0,0
1631117,Walker Kessler,1610612762,5,104.13333333333334,40,7,32,2,10,2
1628976,Wendell Carter Jr.,1610612753,3,58.95,29,8,17,1,2,9
1631111,Wendell Moore Jr.,1610612750,5,80.78333333333333,20,12,9,3,1,3
1629117,Wenyen Gabriel,1610612763,3,24.716666666666665,7,1,8,1,1,2
202083,Wesley Matthews,1610612737,4,42.96666666666667,5,3,9,0,1,5
1641645,Xavier Cooks,1610612764,3,24.066666666666666,2,2,8,0,0,1
1629875,Xavier Moon,1610612746,4,79.76666666666667,36,13,14,1,2,5
1630214,Xavier Tillman,1610612738,4,79.1,31,6,23,6,4,0
1629139,Yuta Watanabe,1610612763,4,83.49666666666667,41,3,11,2,0,5
1628380,Zach Collins,1610612759,4,86.93333333333334,57,19,25,4,2,9
203897,Zach LaVine,1610612741,3,71.04833333333333,51,9,10,6,0,6
1630285,Zavier Simpson,1610612763,2,27.483333333333334,6,7,5,0,0,2
1630192,Zeke Nnaji,1610612743,5,95.36,46,8,24,4,6,3
1629015,Zhaire Smith,1610612739,3,20.083333333333332,2,2,5,3,0,0
1630533,Ziaire Williams,1610612763,5,102.95,62,8,18,4,3,6
1629627,Zion Williamson,1610612740,4,77.45,48,15,14,5,2,9
