game_id,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,home_3pt_made,home_points,home_assists,home_def_rebounds,home_fouls,home_2pt_made,home_turnovers,home_ft_made,home_off_rebounds,away_def_rebounds,away_2pt_made,away_points,away_assists,away_3pt_made,away_steals,away_fouls,away_blocks,away_off_rebounds,duration,home_steals,away_turnovers,home_blocks,away_ft_made
0012300070,3,467,468,2:37,2:37,"('Dwight Powell', 'Josh Green', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Malcolm Cazalon', 'Marvin Bagley III', 'Tosan Evbuomwan', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,468,479,2:37,2:07,"('Dwight Powell', 'Josh Green', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('James Wiseman', 'Jared Rhoden', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",,2.0,1.0,,,1.0,,,,,,,,,,,,,30,,,,
0012300070,3,479,531,2:07,10:13,"('Dwight Powell', 'Maxi Kleber', 'Olivier-Maxence Prosper', 'Seth Curry', 'Tim Hardaway Jr.')","('James Wiseman', 'Jared Rhoden', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",1.0,5.0,2.0,3.0,1.0,1.0,1.0,,2.0,3.0,4.0,8.0,2.0,,,,1.0,2.0,234,,,1.0,
0012300070,4,531,550,10:13,9:00,"('Maxi Kleber', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Seth Curry', 'Tim Hardaway Jr.')","('James Wiseman', 'Jared Rhoden', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",,2.0,,,,,,2.0,1.0,1.0,2.0,4.0,1.0,,,2.0,,1.0,73,,,1.0,
0012300070,4,550,566,9:00,7:27,"('Maxi Kleber', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Seth Curry', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Jontay Porter', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",,4.0,,,,1.0,,2.0,,1.0,1.0,5.0,2.0,1.0,,1.0,,,93,1.0,1.0,,
0012300070,4,566,575,7:27,7:02,"('Markieff Morris', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Seth Curry', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Jontay Porter', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,25,,,,
0012300070,4,575,582,7:02,6:36,"('A.J. Lawson', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Jontay Porter', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",,,,,1.0,,,,,1.0,,1.0,,,,,,,26,,,,1.0
0012300070,4,582,608,6:36,4:29,"('A.J. Lawson', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Tim Hardaway Jr.')","('Buddy Boeheim', 'Jontay Porter', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",1.0,7.0,3.0,3.0,,2.0,1.0,,,1.0,1.0,5.0,2.0,1.0,,,,1.0,127,,,1.0,
0012300070,4,608,669,4:29,0:00,"('A.J. Lawson', 'Dexter Dennis', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Richaun Holmes', 'Tim Hardaway Jr.')","('Buddy Boeheim', 'Jontay Porter', 'Malcolm Cazalon', 'Tosan Evbuomwan', 'Zavier Simpson')",2.0,7.0,,4.0,1.0,,1.0,1.0,3.0,4.0,2.0,11.0,3.0,2.0,1.0,2.0,2.0,,269,,1.0,1.0,1.0
0012300069,1,2,59,12:00,7:27,"('Dennis Schröder', 'Jakob Poeltl', 'OG Anunoby', 'Pascal Siakam', 'Scottie Barnes')","('Bilal Coulibaly', 'Daniel Gafford', 'Deni Avdija', 'Jordan Poole', 'Tyus Jones')",,5.0,1.0,3.0,3.0,2.0,,1.0,,5.0,4.0,12.0,4.0,1.0,,1.0,1.0,,273,1.0,1.0,,1.0
