game_id,player,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,def_rebounds,assists,3pt_made,points,2pt_made,fouls,off_rebounds,ft_made,turnovers,steals
,Andrew Nembhard,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,2.0,,2.0,1.0,,,,,1.0
,Tyrese Haliburton,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,4.0,,,,2.0,,,,1.0
,De'Andre Hunter,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,,,2.0,,,,2.0,,
,Aaron Nesmith,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",2.0,,,2.0,1.0,,,,,
,Myles Turner,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,,1.0,11.0,4.0,,,,,
,Trae Young,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",1.0,3.0,,,,,,,2.0,
,Dejounte Murray,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",1.0,,,2.0,1.0,,,,,
,Bogdan Bogdanović,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,,1.0,8.0,1.0,1.0,,3.0,,
,Bruno Fernando,3,359,409,11:38,6:27,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,,,2.0,1.0,,,,,
,Aaron Nesmith,3,411,412,6:27,6:12,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', 'Bruno Fernando', ""De'Andre Hunter"", 'Dejounte Murray', 'Trae Young')",,,,1.0,,,,1.0,,
,Myles Turner,3,412,428,6:12,5:28,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Dejounte Murray', 'Mouhamed Gueye', 'Trae Young')",2.0,,,,,,,,,
,Bogdan Bogdanović,3,412,428,6:12,5:28,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Dejounte Murray', 'Mouhamed Gueye', 'Trae Young')",,,,,,1.0,,,,
,Pascal Siakam,3,412,428,6:12,5:28,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Dejounte Murray', 'Mouhamed Gueye', 'Trae Young')",,,,2.0,1.0,,,,,
,Tyrese Haliburton,3,412,428,6:12,5:28,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Dejounte Murray', 'Mouhamed Gueye', 'Trae Young')",,1.0,,,,,,,,
,Mouhamed Gueye,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",1.0,,1.0,3.0,,1.0,1.0,,,
,De'Andre Hunter,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",1.0,,,,,,,,1.0,
,Myles Turner,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",2.0,,,2.0,1.0,,,,1.0,
,Pascal Siakam,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",1.0,,,2.0,1.0,1.0,,,1.0,
,Andrew Nembhard,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",1.0,2.0,,,,1.0,,,,
,Bogdan Bogdanović,3,428,467,5:28,2:31,"('Aaron Nesmith', 'Andrew Nembhard', 'Myles Turner', 'Pascal Siakam', 'Tyrese Haliburton')","('Bogdan Bogdanović', ""De'Andre Hunter"", 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young')",1.0,1.0,,,,,,,,
,Obi Toppin,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",1.0,,,2.0,1.0,,,,1.0,1.0
,Mouhamed Gueye,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,,,,,1.0,,,1.0
,Trae Young,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,,,,,,,1.0,
,Aaron Nesmith,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,1.0,5.0,1.0,,,,,
,T.J. McConnell,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",2.0,3.0,,,,,,,1.0,
,AJ Griffin,3,467,501,2:31,0:29,"('Aaron Nesmith', 'Ben Sheppard', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,,2.0,1.0,,,,,
,Trae Young,3,501,518,0:29,11:44,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,,2.0,1.0,,,,1.0,
,T.J. McConnell,3,501,518,0:29,11:44,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,,1.0,3.0,,,,,,
,Obi Toppin,3,501,518,0:29,11:44,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",,1.0,,,,,,,,
,Mouhamed Gueye,3,501,518,0:29,11:44,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Garrison Mathews', 'Mouhamed Gueye', 'Trae Young', 'Vit Krejci')",1.0,,,,,,,,,
,Dejounte Murray,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",,,,2.0,1.0,,,,,
,Jalen Smith,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",,,1.0,3.0,,,,,,
,Obi Toppin,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",,1.0,,,,,,,,
,T.J. McConnell,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",1.0,2.0,,2.0,1.0,1.0,,,,
,Bruno Fernando,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",,,,2.0,,,,2.0,,
,Ben Sheppard,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",1.0,,,,,,,,,
,Doug McDermott,4,518,537,11:44,10:08,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Obi Toppin', 'T.J. McConnell')","('AJ Griffin', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Vit Krejci')",,,1.0,5.0,1.0,,,,,
,Dejounte Murray,4,537,552,10:08,9:30,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young', 'Vit Krejci')",1.0,,2.0,6.0,,,,,,
,Trae Young,4,537,552,10:08,9:30,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young', 'Vit Krejci')",,2.0,,,,,,,,
,Jalen Smith,4,537,552,10:08,9:30,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young', 'Vit Krejci')",,,,,,1.0,,,,
,Dejounte Murray,4,552,565,9:30,8:37,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bogdan Bogdanović', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young')",,,,,,,,,1.0,
,Doug McDermott,4,552,565,9:30,8:37,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bogdan Bogdanović', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young')",,1.0,,,,,1.0,,,
,Ben Sheppard,4,552,565,9:30,8:37,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('Bogdan Bogdanović', 'Bruno Fernando', 'Dejounte Murray', 'Garrison Mathews', 'Trae Young')",,,,2.0,1.0,,,,,
,Kendall Brown,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",1.0,,,2.0,1.0,,,,,
,Jarace Walker,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",1.0,,1.0,3.0,,,,,1.0,
,Jalen Smith,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",,1.0,,,,,,,,
,Garrison Mathews,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",,,1.0,3.0,,,,,,1.0
,Ben Sheppard,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",,,,,,,,,,1.0
,Dejounte Murray,4,565,587,8:37,6:48,"('Ben Sheppard', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown')","('AJ Griffin', 'Dejounte Murray', 'Garrison Mathews', 'Mouhamed Gueye', 'Vit Krejci')",,,,,,,,,1.0,
,Jarace Walker,4,587,601,6:48,6:03,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Garrison Mathews', 'Kobe Bufkin', 'Mouhamed Gueye', 'Vit Krejci')",,,,2.0,1.0,,,,,1.0
,Kobe Bufkin,4,587,601,6:48,6:03,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Garrison Mathews', 'Kobe Bufkin', 'Mouhamed Gueye', 'Vit Krejci')",,,,2.0,1.0,,,,,
,AJ Griffin,4,587,601,6:48,6:03,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Garrison Mathews', 'Kobe Bufkin', 'Mouhamed Gueye', 'Vit Krejci')",,,,,,,,,1.0,
,Doug McDermott,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",,,2.0,8.0,1.0,,,,,
,James Johnson,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",,1.0,,,,2.0,,,1.0,
,Quenton Jackson,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",1.0,2.0,,,,1.0,,,,1.0
,Kendall Brown,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",,1.0,,2.0,1.0,,,,,
,Jarace Walker,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",4.0,1.0,1.0,3.0,,,,,,
,Mouhamed Gueye,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",,,,3.0,1.0,,1.0,1.0,,1.0
,Trent Forrest,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",3.0,2.0,,,,,,,,
,AJ Griffin,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",,,,4.0,2.0,,,,,
,Kobe Bufkin,4,601,663,6:03,0:00,"('Doug McDermott', 'James Johnson', 'Jarace Walker', 'Kendall Brown', 'Quenton Jackson')","('AJ Griffin', 'Kobe Bufkin', 'Mouhamed Gueye', 'Trent Forrest', 'Vit Krejci')",1.0,,,,,,,,,
,Khris Middleton,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",1.0,1.0,,2.0,1.0,,1.0,,,
,Paolo Banchero,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,,,5.0,2.0,,,1.0,,
,Jonathan Isaac,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",4.0,1.0,,2.0,1.0,1.0,1.0,,,
,Patrick Beverley,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",2.0,2.0,,,,1.0,1.0,,1.0,1.0
,Damian Lillard,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",1.0,,,5.0,1.0,,1.0,3.0,,
,Bobby Portis,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",3.0,,1.0,5.0,1.0,,,,,
,Jalen Suggs,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,1.0,,,,,,,1.0,
,Franz Wagner,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,,,,,1.0,,,,
,Brook Lopez,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,,1.0,3.0,,,,,,
,Gary Harris,1,7,72,11:50,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,,,,,,,,1.0,
,Paolo Banchero,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",1.0,1.0,1.0,3.0,,,,,,
,Franz Wagner,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,,1.0,,,
,Damian Lillard,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",1.0,,,,,,,,1.0,
,Gary Harris,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,,,,,1.0
,Jalen Suggs,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,1.0,,,,,,,,
,Khris Middleton,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,2.0,1.0,,,,,
,Jonathan Isaac,1,72,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,1.0,3.0,,,,,,
,Damian Lillard,1,92,93,4:43,4:35,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,1.0,,,,1.0,,
,Jae Crowder,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,,1.0,,,
,Moritz Wagner,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",1.0,,,,,,,,1.0,
,Damian Lillard,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,,,,,1.0
,Jalen Suggs,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",1.0,,,,,,,,,
,Khris Middleton,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,1.0,,,,
,Paolo Banchero,1,93,105,4:35,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,1.0,,,,1.0,,
,Pat Connaughton,1,105,122,4:02,3:03,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",1.0,,,,,,,,,
,Brook Lopez,1,105,122,4:02,3:03,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,2.0,1.0,,1.0,,,
,Moritz Wagner,1,105,122,4:02,3:03,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,2.0,1.0,,,,,
,Cole Anthony,1,105,122,4:02,3:03,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",1.0,1.0,,,,,,,,
,Bobby Portis,1,122,131,3:03,2:16,"('Cole Anthony', 'Gary Harris', 'Joe Ingles', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,2.0,1.0,,,,,
,Malik Beasley,1,122,131,3:03,2:16,"('Cole Anthony', 'Gary Harris', 'Joe Ingles', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",1.0,,,,,,,,,
,Moritz Wagner,1,122,131,3:03,2:16,"('Cole Anthony', 'Gary Harris', 'Joe Ingles', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,,,1.0,,,,
,Markelle Fultz,1,131,160,2:16,11:42,"('Cole Anthony', 'Joe Ingles', 'Markelle Fultz', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,,,1.0,,,,
